Application ID,Contact ID,Application Status,Applicant Type,Organisation Name: Organisation Name,Job Title Clean,Seniority,Truncated Programme Name,Truncated Programme Run,Primary Category,Secondary Category,Programme Start Date,Programme End Date,Run_Month,Run_Month_Label,Gender,Age,Country Of Residence,Domain,Programme Cost
APID-062513,0036F000049SLFK,Attended,EE Applicant,GREAT EASTERN LIFE ASSURANCE LTD,it audit,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Advisory/Client Relations,2320.0
APID-062514,0036F000049SLFL,Attended,EE Applicant,MAYBANK SINGAPORE,financial crime compliance,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062516,0036F000049SLFN,Attended,EE Applicant,AAEON TECHNOLOGY SIGNAPORE,sales account,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062521,0036F000049SLFR,Attended,EE Applicant,CALYPSO TECHNOLOGY,market specialist,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062522,0036F000049SLFS,Attended,EE Applicant,HSB,sales,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062523,0036F000049SLFT,Attended,EE Applicant,KHOO TECK PUAT HOSPITAL,student attachment,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Strategy/Product,2320.0
APID-062524,0036F000049SLFU,Attended,EE Applicant,SGCM PTE LTD,sales,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062525,0036F000049SLFV,Attended,EE Applicant,CBRE,srexecutive,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Engineering,2320.0
APID-062526,0036F000049SLFW,Attended,EE Applicant,HEWLETT-PACKARD ENTERPRISE,sales,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062527,0036F000049SLFX,Attended,EE Applicant,DIGITAL BANK OF SINGAPORE,tech,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,India,Finance,2320.0
APID-062529,0036F000049SLFZ,Attended,EE Applicant,SELF COMPANY,army,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,United States,Others,2320.0
APID-062530,0036F000049SLFa,Attended,EE Applicant,MICHELIN,process improvement,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Thailand,Finance,2320.0
APID-062531,0036F000049SLFb,Attended,EE Applicant,BCP BANK LTD MAURITIUS,card,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Mauritius,Others,2320.0
APID-062534,0036F000049SLFe,Attended,EE Applicant,PT GLOBAL DIGITAL NIAGA,merchandising,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Indonesia,Others,2320.0
APID-062535,0036F000049SLFf,Attended,EE Applicant,PT GLOBAL DIGITAL NIAGA,merchandising,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Indonesia,Others,2320.0
APID-062538,0036F000049SLFh,Attended,EE Applicant,8I HOLDINGS LIMITED,corporate communications specialist,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Marketing,2320.0
APID-062544,0036F000049SLFn,Attended,EE Applicant,APPLE INC.,consultant,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-062545,0036F000049SLFo,Attended,EE Applicant,PAYU INDIA,architect,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,India,Finance,2320.0
APID-062547,0036F000049SLFq,Attended,EE Applicant,HSBC INSURANCE (SINGAPORE) PTE. LTD.,administration,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062549,0036F000049SLFr,Attended,EE Applicant,SAP,analytics data science,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Analytics,2320.0
APID-062550,0036F000049SLFs,Attended,EE Applicant,MEKONG INSTITUTE,program offer,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Thailand,Legal,2320.0
APID-062551,0036F000049SLFt,Attended,EE Applicant,GOOGLE,field sales,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Taiwan,Sales,2320.0
APID-062552,0036F000049SLFu,Attended,EE Applicant,MOOVITA PRIVATE LIMITED,engineer,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Finance,2320.0
APID-062553,0036F000049SLFv,Attended,EE Applicant,SUPREME,recruiter,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062556,0036F000049SLFx,Attended,EE Applicant,EBIX CASH FINANCIAL TECHNOLOGIES,predident,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,India,Engineering,2320.0
APID-062557,0036F000049SLFy,Attended,EE Applicant,FUNDING SOCIETIES PTE LTD,data management engineering,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Analytics,2320.0
APID-062558,0036F000049SLFz,Attended,EE Applicant,ANALOG DEVICES INC.,account,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Female,48.0,Malaysia,Sales,2320.0
APID-062561,0036F000049SLG2,Attended,EE Applicant,ZACD CAPITAL PTE LTD,financial,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-062567,0036F000049SLG7,Attended,EE Applicant,GOVT STATUTORY BOARD,internal communications,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Marketing,2320.0
APID-062568,0036F000049SLG8,Attended,EE Applicant,TOYOTA MOTOR ASIA PACIFIC,coordinator,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Engineering,2320.0
APID-062569,0036F000049SLG9,Attended,EE Applicant,SGX,digital,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Finance,2320.0
APID-062570,0036F000049SLGA,Attended,EE Applicant,MERCURY PAYMENT SERVICES,certification testing,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,United Arab Emirates,Others,2320.0
APID-062572,0036F000049SLGC,Attended,EE Applicant,SYNPULSE,consultant,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-062573,0036F000049SLGD,Attended,EE Applicant,KRUNGSRI LEASING SERVICES,finance treasury procurement,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Thailand,Logistics/Supply Chain,2320.0
APID-062574,0036F000049SLGE,Attended,EE Applicant,KOTAK MAHINDRA BANK LTD,payment operations,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,India,Logistics/Supply Chain,2320.0
APID-062576,0036F000049SLGG,Attended,EE Applicant,UNKNOWN,data innovation,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Slovakia,Analytics,2320.0
APID-062579,0036F000049SLGJ,Attended,EE Applicant,ALLEN & GLEDHILL LLP,business development,MANAGER,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062580,0036F000049SLGK,Attended,EE Applicant,HYDRA X PTE LTD.,communications,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Marketing,2320.0
APID-062581,0036F000049SLGL,Failed,EE Applicant,NAN,sales,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Sales,2320.0
APID-062583,0036F000049SLGN,Failed,EE Applicant,EMIRATES NBD PJSC,proactive customer engagement modelling,DIRECTOR/VP,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,United Arab Emirates,Engineering,2320.0
APID-062584,0036F000049SLGO,Failed,EE Applicant,DISTRIBUTION,legal,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062585,0036F000049SLGP,Failed,EE Applicant,CHARLES MONAT ASSOCIATES,consultant,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-062590,0036F000049SLGU,Failed,EE Applicant,MONGODB SINGAPORE PTE. LTD.,consulting engineering,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062591,0036F000049SLGV,Failed,EE Applicant,ZACD GROUP LTD,legal,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Others,2320.0
APID-062592,0036F000049SLGW,Failed,EE Applicant,ALLEGIS GLOBAL SOLUTIONS,business analyst,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-062594,0036F000049SLGY,Failed,EE Applicant,ABU DHABI COMMERCIAL BANK,treasury markets liquidity risk,SENIOR/LEAD,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,United Arab Emirates,Logistics/Supply Chain,2320.0
APID-062596,0036F000049SLGa,Failed,EE Applicant,FOREIGN TRADE BANK OF CAMBODIA,business,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Cambodia,Engineering,2320.0
APID-062597,0036F000049SLGb,Failed,EE Applicant,UNITED CAPITAL PLC,africa,C-LEVEL,/EI%)jMXnmO3`^v ,MAY-2022,Accounting & Finance,Non-AI,2022-05-16,2022-07-18,2022-05-01,May-2022,Unknown,,Nigeria,Engineering,2320.0
APID-063657,0036F000042fiEd,Attended,EE Applicant,POKKA PTE LTD,demand planning,MANAGER,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Female,38.0,Singapore,HR,2320.0
APID-063629,0036F000049SP7W,Attended,EE Applicant,DELL,territory,MANAGER,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,HR,2320.0
APID-063632,0036F000049SP7Z,Attended,EE Applicant,ALETA PLANET,channel development,C-LEVEL,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Others,2320.0
APID-063633,0036F000049SP7z,Attended,EE Applicant,KEPPEL ENTERPRISE SERVICES,enterprise applications,DIRECTOR/VP,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Engineering,2320.0
APID-063635,0036F000049SP81,Attended,EE Applicant,PT. ADICITA KARYA INOVATIF,co,C-LEVEL,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Indonesia,Engineering,2320.0
APID-063636,0036F000049SP82,Attended,EE Applicant,UNKNOWN,ios architect,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Finance,2320.0
APID-063638,0036F000049SP84,Attended,EE Applicant,ELID TECHNOLOGY,hr,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Others,2320.0
APID-063639,0036F000049SP85,Attended,EE Applicant,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,research,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,United States,Others,2320.0
APID-063640,0036F000049SP86,Attended,EE Applicant,LA TROBE UNIVERSITY,lecturer,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Australia,Strategy/Product,2320.0
APID-063643,0036F000049SP89,Attended,EE Applicant,UNKNOWN,student,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,,Strategy/Product,2320.0
APID-063644,0036F000049SP8A,Attended,EE Applicant,FUJITSU ASIA,engineer,SENIOR/LEAD,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Finance,2320.0
APID-063646,0036F000049SP8C,Attended,EE Applicant,RD TECHNOLOGIES,business,C-LEVEL,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Engineering,2320.0
APID-063647,0036F000049SP8D,Attended,EE Applicant,LITWINS LTD,relationship,MANAGER,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,United Arab Emirates,Audit/Accounting,2320.0
APID-063649,0036F000049SP8F,Attended,EE Applicant,TSH RESOURCES BERHAD,ged dpt,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Malaysia,Engineering,2320.0
APID-063650,0036F000049SP8G,Attended,EE Applicant,TW,client,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Audit/Accounting,2320.0
APID-063653,0036F000049SP8I,Attended,EE Applicant,RADISSON HOTEL GROUP,finance tax it,DIRECTOR/VP,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Advisory/Client Relations,2320.0
APID-063655,0036F000049SP8K,Attended,EE Applicant,AMAZON WEB SERVICES,digital marketing,MANAGER,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Marketing,2320.0
APID-063656,0036F000049SP8L,Attended,EE Applicant,-,management trainee,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Singapore,Engineering,2320.0
APID-063661,0036F000049SP8P,Attended,EE Applicant,GOLDMAN SACHS,wealth management,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,United States,Logistics/Supply Chain,2320.0
APID-063662,0036F000049SP8Q,Attended,EE Applicant,FACTSET RESEARCH SYSTEMS,sales,C-LEVEL,/EI%)jMXnmO3`^v ,NOV-2022,Accounting & Finance,Non-AI,2022-11-14,2023-01-30,2022-11-01,Nov-2022,Unknown,,Japan,Sales,2320.0
APID-063392,0036F00003dyXY7,Attended,EE Applicant,HLNG ASIA,financial controller,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-063385,0036F000049SOwP,Attended,EE Applicant,STANDARD CHARTERED BANK PTE LTD,architect,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Finance,2320.0
APID-063386,0036F000049SOwQ,Attended,EE Applicant,BANK ABC,market risk,DIRECTOR/VP,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Bahrain,Logistics/Supply Chain,2320.0
APID-063387,0036F000049SOwR,Attended,EE Applicant,AUTODESK,application analyst,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-063389,0036F000049SOwT,Attended,EE Applicant,DSTA,product,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Education,2320.0
APID-063390,0036F000049SOwU,Attended,EE Applicant,SMOT,client service,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Audit/Accounting,2320.0
APID-063391,0036F000049SOwV,Attended,EE Applicant,CONTINENTAL AUTOMOTIVE SINGAPORE,software engineer,SENIOR/LEAD,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Finance,2320.0
APID-063393,0036F000049SOwW,Attended,EE Applicant,STUDENT,student,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Strategy/Product,2320.0
APID-063394,0036F000049SOwX,Attended,EE Applicant,SKYBAND,it,C-LEVEL,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Saudi Arabia,Finance,2320.0
APID-063396,0036F000049SOwZ,Attended,EE Applicant,NGEE ANN POLYTECHNIC,lecturer,SENIOR/LEAD,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Strategy/Product,2320.0
APID-063397,0036F000049SOwa,Attended,EE Applicant,MINISTRY OF EDUCATION,sh citizenship education,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Strategy/Product,2320.0
APID-063398,0036F000049SOwb,Attended,EE Applicant,ANGEN FUND MANAGEMENT PTE. LTD.,investment,C-LEVEL,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-063399,0036F000049SOwc,Attended,EE Applicant,VISA,consultant software engineer,SENIOR/LEAD,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Others,2320.0
APID-063400,0036F000049SOwd,Attended,EE Applicant,VISA,business analyst,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-063401,0036F000049SOwe,Attended,EE Applicant,IBI GROUP,business analyst,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Malaysia,Logistics/Supply Chain,2320.0
APID-063402,0036F000049SOwf,Attended,EE Applicant,VISA,consulting,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Malaysia,Others,2320.0
APID-063404,0036F000049SOwh,Attended,EE Applicant,ABN AMRO BANK N.V.,data,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Analytics,2320.0
APID-063405,0036F000049SOwi,Attended,EE Applicant,THE STANDARD CHARTERED BANK,ed treasury products,DIRECTOR/VP,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Logistics/Supply Chain,2320.0
APID-063406,0036F000049SOwj,Attended,EE Applicant,THAI VIETJET AIR JSC,commercial project,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Thailand,Finance,2320.0
APID-063408,0036F000049SOwl,Attended,EE Applicant,PAYPAL,solutions engineer,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Others,2320.0
APID-063409,0036F000049SOwm,Attended,EE Applicant,VISA,digital fintech partnership,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Malaysia,Finance,2320.0
APID-063410,0036F000049SOwn,Attended,EE Applicant,WESTERN UNION BUSINESS SOLUTION (SINGAPORE) PTE LTD,dealing support specialist,INDIVIDUAL CONTRIBUTOR,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Others,2320.0
APID-063411,0036F000049SOwo,Attended,EE Applicant,AL EMTYAZ FINANCIAL SERVICES LLC,business development,DIRECTOR/VP,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,United Arab Emirates,Sales,2320.0
APID-063415,0036F000049SOwr,Attended,EE Applicant,VISA,product,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Education,2320.0
APID-063417,0036F000049SOwt,Attended,EE Applicant,RACKSPACE TECHNOLOGY,process excellence,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,India,Engineering,2320.0
APID-063418,0036F000049SOwu,Attended,EE Applicant,FORIS ASIA PTE. LTD,project,MANAGER,/EI%)jMXnmO3`^v ,SEP-2022,Accounting & Finance,Non-AI,2022-09-30,2022-12-02,2022-09-01,Sep-2022,Unknown,,Singapore,Finance,2320.0
